image_id,image_path,plant,image_label,source_dataset,source_archive,image_hash,split
-5805312977254071165_121-15_44_35,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071165_121-15_44_35.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7bdabfa905ad8426e3f34701681d33106febb251be6eef4ea4ce569eb7616a80,unassigned
-5805312977254071166_121-15_44_40,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071166_121-15_44_40.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c786f9c60a93563d83ea527852f06b4592c46ad6424ffd7e7ffb94c63666af48,unassigned
-5805312977254071168_121-15_45_44,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071168_121-15_45_44.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,8f76a6d270bbc1648f02e7ffd42571f0c8310d7eaa968b8775b96de8d4970a5c,unassigned
-5805312977254071169_121-15_45_50,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071169_121-15_45_50.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,3de64a7721f11b264760b5c083132b171429cdb0a7c336fb68579a9399c61bb1,unassigned
-5805312977254071170_121-15_45_55,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071170_121-15_45_55.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,fc33e3e56b2c313359697d3f513a0e22571dd58088c4dbf7c50955eaa7be15db,unassigned
-5805312977254071171_121-15_46_2,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071171_121-15_46_2.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,b2700fb51442ccfd40a43566dabad8e052b0f513128c9c0951b6d028f32a2b1f,unassigned
-5805312977254071172_121-15_46_52,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071172_121-15_46_52.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,140ba2be9c7df5579d1bde04dd08ce8448084a27363cbf977e7f7c9163bbf642,unassigned
-5805312977254071173_121-15_46_59,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071173_121-15_46_59.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,97da23d0c26d5c0b3d35e7a2150c4fdc896566b2b497286e15e22ada65ed1eb1,unassigned
-5805312977254071174_121-15_47_10,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071174_121-15_47_10.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,be45e7ef3c8e98800ca8d3300b3ce34cd0158698669682fa5704814621bf191e,unassigned
-5805312977254071175_121-15_47_19,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071175_121-15_47_19.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,5ee8ed4458d7e04304441bfc843fb516ba6091d292b067ee37a9995562f09fdc,unassigned
-5805312977254071181_121-15_48_36,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071181_121-15_48_36.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,55f23926f9661c54fb8a57c993652030f36ad211e272c628750104e17c12d262,unassigned
-5805312977254071182_121-15_48_41,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071182_121-15_48_41.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a8adea74f4ab35fdcc27b4c577be8391ac7a1f058f0fd1f2c4ecb5274f09b9b6,unassigned
-5805312977254071183_121-15_48_53,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071183_121-15_48_53.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,5cdf95509902785fe57c3d00ce517e560da18a04d394ea02978a21a84a680c7a,unassigned
-5805312977254071184_121-15_49_4,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071184_121-15_49_4.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,810808f1b220923ef1a32541051fcee61e027078e37ec0a1b17ec08bcb6f790d,unassigned
-5805312977254071185_121-15_49_11,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071185_121-15_49_11.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,da35f615895a8a69c692bb3e8da69d277667dfb010cdacdc6b3f1a2f8734f94e,unassigned
-5805312977254071186_121-15_49_20,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071186_121-15_49_20.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7456cc5461d3f868928ec058fb8014bd394540c4983fcfe1ac521c51a644f6f4,unassigned
-5805312977254071187_121-15_49_35,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071187_121-15_49_35.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,0af73d5e89d16f77f168444ce69473b14fc4b058f90455d0082acda0b28773f5,unassigned
-5805312977254071188_121-15_50_12,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071188_121-15_50_12.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7a09c7ba54e943cf0706c4aad8947bc67476147a5b19f1909bd0c87e57491689,unassigned
-5805312977254071189_121-15_50_16,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071189_121-15_50_16.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,5f97de846664bf2da7aa083a87d84c487d2d85fdf1f8bdf3ad03566083ece007,unassigned
-5805312977254071190_121-15_50_22,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071190_121-15_50_22.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,2fdbe2b973dbb6255deaf766f01523599395025c8873936bb6ba20cf18534963,unassigned
-5805312977254071191_121-15_50_26,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071191_121-15_50_26.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,1a4a5bf2df90591578caf3564d78a0dc265f7ac19b054947e068dc7b73541de2,unassigned
-5805312977254071192_121-15_50_31,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071192_121-15_50_31.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,3ab9f4c55628646c4027a5dc444758c218551bba503f7fd823f38ba6c0d60119,unassigned
-5805312977254071193_121-15_50_42,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071193_121-15_50_42.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,bd19b3a4bc95c45b0d7bdfed63275452f2ced3a0a4a66aa23fb4c12fe07f170a,unassigned
-5805312977254071194_121-15_50_53,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071194_121-15_50_53.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,02f76b102029fc2ac9960ff2b2fea8e4b7842c9c3308ea6ceb63f7c43fa06e7f,unassigned
-5805312977254071195_121-15_51_0,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071195_121-15_51_0.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,875f24e315b18bff56aa6970ce0f7860ece1017184905da0cd15566761e5766b,unassigned
-5805312977254071196_121-15_51_7,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071196_121-15_51_7.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,3ae05016fd2a83eeb3f3bc35bb4f1760786d2ce152eb4c7c22a88b4ba01b05cc,unassigned
-5805312977254071197_121-15_51_14,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071197_121-15_51_14.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,003acc015adbaebb5d49187f69cdb32fb4e4cd59615de8b9a6342c3378be9a5e,unassigned
-5805312977254071198_121-15_54_15,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071198_121-15_54_15.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,bcd7266bc730eb8bc2e663fef79f3246ae5d26ee49f257d55018bbb9b41df5f1,unassigned
-5805312977254071199_121-15_54_22,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071199_121-15_54_22.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,3e300430ef94e3cc43b8aa66e72e7e75411073c0e8d1a5f8d7405f82c94d00d5,unassigned
-5805312977254071200_121-15_54_26,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071200_121-15_54_26.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,33af8dcbff361b07c4cab4360e0e4554af8f6f9f191d251c8c6dfd2009cebd05,unassigned
-5805312977254071201_121-15_54_31,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071201_121-15_54_31.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,516080e569146f730ddf3598249063f2b16aa29f6f8b505aa9e9b2b694f6f683,unassigned
-5805312977254071202_121-15_54_35,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071202_121-15_54_35.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,f0823c50d5eac99a9193beb612270d545ced166b625d232a23882a833418f340,unassigned
-5805312977254071203_121-15_54_49,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071203_121-15_54_49.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,4148aa543b99c76cb9144bb05468922f15edfedb6cd865d0c21068e9fce49bed,unassigned
-5805312977254071204_121-15_54_59,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071204_121-15_54_59.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,20db483ab318946f37aa44d9aef9a87f5134d325ca487d48f68bda88137d4391,unassigned
-5805312977254071205_121-15_55_6,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071205_121-15_55_6.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,eb00512646f3a00503abb7e607abd614b212ff4120cb2414e0c2f5f331509e01,unassigned
-5805312977254071206_121-15_55_14,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071206_121-15_55_14.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,8a8c26440f910eecdf3928dd8a494f5440013d36c2281c40f8276e316623e98b,unassigned
-5805312977254071207_121-15_55_21,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071207_121-15_55_21.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,91abd3913b317fd2983738c214451713aa4a9eaddb23d43b92a005814598a024,unassigned
-5805312977254071208_121-15_55_59,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071208_121-15_55_59.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,133ab760e48266bca806059a8a4bfc66ad34ec74f08084ffae8324601fbea912,unassigned
-5805312977254071209_121-15_56_6,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071209_121-15_56_6.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,73f46ce8d07138fc8774fdb58f23a23232b45e19fa2332ffdb7d9e520da36841,unassigned
-5805312977254071210_121-15_56_12,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071210_121-15_56_12.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,ab21c00fac6c117876ee1ec3792e07a2d265d8053b91de0b13cc982c90ab4a3b,unassigned
-5805312977254071211_121-15_56_18,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071211_121-15_56_18.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,241063386ee723e91080c3eee19ecf90f1d86b189d3fadef272970cb2163e4fd,unassigned
-5805312977254071213_121-15_56_30,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071213_121-15_56_30.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c6217c1ba83d5a7425b361a4efe41abdba36b386dfc897b3dda5681bbae6541d,unassigned
-5805312977254071214_121-15_56_43,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071214_121-15_56_43.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,66f9cfab4e153ad4cda894cef53aece67158fd1f3342760deca42a032a9fa54e,unassigned
-5805312977254071215_121-15_56_57,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071215_121-15_56_57.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,d0eca9c3c928313ae65e15b0cb478b71d8c9d8fcef87dfbdb3a83a18490a81ca,unassigned
-5805312977254071216_121-15_57_4,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071216_121-15_57_4.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,07a35a54c7d735a3263986ef3f9cf988e468f236248b86cbf05b714cb25f79ac,unassigned
-5805312977254071217_121-15_57_9,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071217_121-15_57_9.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,f78ecf934c14e83673d6b75582d4e9250e79354f8a9a151a6d5a5c8ff658101f,unassigned
-5805312977254071218_121-15_57_45,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071218_121-15_57_45.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,2812c3c1d6d5ad27d14d88e6560353d7ab32df6808bca519ac208bc84ae38b89,unassigned
-5805312977254071219_121-15_57_51,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071219_121-15_57_51.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,6d5d5076979ab0391acfa110b5f8bf0610ed3c65983b0ffb632301c370e031a6,unassigned
-5805312977254071220_121-15_57_57,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071220_121-15_57_57.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,6d0f68fe69c1076c034e15035862443c774613b7e591cf69892c9957ceec2c4a,unassigned
-5805312977254071221_121-15_58_12,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071221_121-15_58_12.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,deb39cbc48cd82150ea2f1473c36731aa075be4b7393e93cdc9f7b66572f9d57,unassigned
-5805312977254071222_121-15_58_20,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071222_121-15_58_20.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,92392aa6c784b8917945987092cbae4f6cbd08872c36a775793cd9fced1367a5,unassigned
-5805312977254071223_121-15_58_26,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071223_121-15_58_26.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,6ce6830d34ae7c9bc6347c2c67918dc2c85227e2618ccef19d7d3eae7b1eeae3,unassigned
-5805312977254071224_121-15_58_34,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071224_121-15_58_34.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7218183601a5faac322817ef127c639a098aaa2a8e1a9c2d69ceb690dee1bdaf,unassigned
-5805312977254071225_121-15_58_41,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071225_121-15_58_41.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,be4b014f3670cb1dc5ff9105dc251efb350f4ba011cf42b826edd8bd6c6e309f,unassigned
-5805312977254071227_121-15_58_48,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071227_121-15_58_48.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,460a3032c1df90650604ad69958d8f18548225cb39e6f33b6c4505704fb19530,unassigned
-5805312977254071228_121-15_58_59,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071228_121-15_58_59.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a1c99826dc533dd0fe005b5c7e9884f08c32c05003aef802e7631b4dade53927,unassigned
-5805312977254071231_121-15_59_51,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071231_121-15_59_51.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7091bf3ea0579b134349bfe322f066589df9714ee326bf1394aea72d251d01ca,unassigned
-5805312977254071232_121-15_59_55,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071232_121-15_59_55.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,1fadb4abd536229ed26406cd543afd74d490537ca82a49b181679c8a256fe343,unassigned
-5805312977254071233_121-16_0_2,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071233_121-16_0_2.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,f8c4c0286f88f878aeefbca3d11488cff045b0c77f8c994cfc23cbcedea23e55,unassigned
-5805312977254071234_121-16_0_10,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071234_121-16_0_10.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,cb5e2808b0c34ce63733e88cf405b9312aaf33df826732796b3aa5e43700ca95,unassigned
-5805312977254071235_121-16_0_24,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071235_121-16_0_24.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,31904292e573a4df3931c15c89d6b3917176f81781656dd7d5810d16b357b15c,unassigned
-5805312977254071236_121-16_0_31,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071236_121-16_0_31.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,8e13542d3f9b772afea194494f35917b2a5b7c03e8e867df6ef92615402a4cb7,unassigned
-5805312977254071237_121-16_0_37,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071237_121-16_0_37.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,47636ea4baf11703c34626d55098472e1471bb6b62a699ead326ed51d834d3ed,unassigned
-5805312977254071238_121-16_0_48,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071238_121-16_0_48.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c5f1717c81cedb70ce7af43d8e532ad0e338b5181cacae08266e60bb2e39f6c6,unassigned
-5805312977254071239_121-16_1_19,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071239_121-16_1_19.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,fba5cf099b5d9d3b8ae1eaf061e25e0e76eafe740613ffadc855ce49dc9f1670,unassigned
-5805312977254071240_121-16_1_26,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071240_121-16_1_26.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,eb339b1ceeab36b3026859e7a9a176332e90a4862ce7a19cf77ec803b949a2f1,unassigned
-5805312977254071241_121-16_1_31,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071241_121-16_1_31.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,455c20a6bd12d555984139c8c00b4ab9a78373424c420cf58e8e0836ec078ccd,unassigned
-5805312977254071242_121-16_5_2,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071242_121-16_5_2.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,d0de73ac127c5de3364a86b5e131443cfed2837401b850061f7c67f34a33bc60,unassigned
-5805312977254071243_121-16_5_6,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071243_121-16_5_6.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,6d1a51fae5debbb4708362d4dc310713aba32e2a829d649ac6c3f22feb8183f0,unassigned
-5805312977254071244_121-16_5_11,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071244_121-16_5_11.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,4357097c46d3b3e92958560dd0f7b233259a8c901445e47ece408b00ecc9d017,unassigned
-5805312977254071245_121-16_5_39,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071245_121-16_5_39.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,49d80e422a7a481ca67c01fdf61c33dc9e3e595b4e3c0b830e75b3c4399b8f6d,unassigned
-5805312977254071246_121-16_5_44,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071246_121-16_5_44.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,2a0c57bcfc666a40ac5127db8b0bb457eea9865bcfd94408ba9a3f09c0ccf857,unassigned
-5805312977254071247_121-16_5_49,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071247_121-16_5_49.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a16a1dde37db25230ef96b07aa2dd022a0c4e90545301cf311ec164f08b19c52,unassigned
-5805312977254071248_121-16_5_54,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071248_121-16_5_54.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,2f743cf7bcef12d8ad20673db1f272f5a4dad6320b5d56f6e8fc80e088e55eb7,unassigned
-5805312977254071249_121-16_8_23,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071249_121-16_8_23.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,5b8f7f8b864189ad420ff222a2fb2d1613819e1cf0c30cfc997ac7da3a54dd9e,unassigned
-5805312977254071250_121-16_8_39,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071250_121-16_8_39.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a27658f9e7b702e5ad74fcf51027c719de87ec0f4993abc7c107ee3f474b3309,unassigned
-5805312977254071251_121-16_8_43,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071251_121-16_8_43.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,40cbe7b5840276f197f700fd516c242f780e9e7c9dee3d63b7c76fafebc57af1,unassigned
-5805312977254071252_121-16_8_47,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071252_121-16_8_47.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c9179fda17bdfdd67d3a7580dfe0d8d474abd9a83f034fa137077d7a7226a778,unassigned
-5805312977254071253_121-16_13_1,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071253_121-16_13_1.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,6ce7506c182326e8b0ee1e57ccc4e1762b07efdea4fa73a7d9a22f2685cf71e5,unassigned
-5805312977254071254_121-16_13_6,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071254_121-16_13_6.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,faad6fc0c797660208335c629f06080ebf607893ef970603dce22145061a2cba,unassigned
-5805312977254071255_121-16_13_11,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071255_121-16_13_11.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,bd502dc4ee9e514f1aaff252113fd44e8c9cab88aa763d8aeb29cd813fed5fd1,unassigned
-5805312977254071256_121-16_13_15,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071256_121-16_13_15.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,8ddf1bd3bf933602be541bf73a15de424f9744c8cf035cad6ce2d65400f92d06,unassigned
-5805312977254071257_121-16_13_22,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071257_121-16_13_22.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,cd87aab2227fad2c321d71140e74f57d14511f068881f3ad99488c8327609f9e,unassigned
-5805312977254071258_121-16_13_34,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071258_121-16_13_34.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,8288f69bb0b5b151a640694e3410aadac1fc1f23904a47d9110d043203e807b9,unassigned
-5805312977254071259_121-16_14_34,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071259_121-16_14_34.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,9c1348e399d8a2e602b3ff341cb3d91abdf7cb033269f5fd49fc25aecf2b6c6f,unassigned
-5805312977254071260_121-16_14_39,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071260_121-16_14_39.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,19d4c9b18e44da65463f8f5c286506374e9e2f7c3600c8f8d2e7e6d826796a96,unassigned
-5805312977254071261_121-16_14_43,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071261_121-16_14_43.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,35fc56ff1c0d7c15d0a66475ba3fe2b42985a9e1786c02fc2c4da3cdd1290b8c,unassigned
-5805312977254071262_121-16_14_47,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071262_121-16_14_47.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,222bd2758463dc767ab97e52976021becf9a3ee5f982a3881ffc043badeec179,unassigned
-5805312977254071263_121-16_14_51,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071263_121-16_14_51.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,42c1da68a71a0a6b7a15aa50b202cc28d45175330c06b738eafbdbcbd5c2cf30,unassigned
-5805312977254071264_121-16_14_56,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071264_121-16_14_56.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a682455cafdf95b27ab604d12fd12b8b1b71063f917f77bf45f3e4ece3d12a31,unassigned
-5805312977254071265_121-16_15_1,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071265_121-16_15_1.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,b517695c0a618d5e09be88a5a046367bd3b797fc7c0527af4750af2ebf93fa8d,unassigned
-5805312977254071266_121-16_15_16,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071266_121-16_15_16.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,153b8a52a7b82aca64dfe792725af0802ffc61a7b8288a2152d9d095c43a8a6a,unassigned
-5805312977254071267_121-16_15_23,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071267_121-16_15_23.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,556f45b38b78373b03bfcb996a609a23fd7c8571be318dbf5f22e6e4b9645114,unassigned
-5805312977254071269_121-16_16_0,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071269_121-16_16_0.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,60a52a6fbbce2c096026f32eb99edec33901b9d84d281e38b95b8de9efde5243,unassigned
-5805312977254071270_121-16_16_6,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071270_121-16_16_6.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,f9820243112d9091dca6448bf415b64e1519669b5bf7a5b61ccc463329782594,unassigned
-5805312977254071271_121-16_16_11,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071271_121-16_16_11.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,4ca749e6d46eee073794bb834b808cb3b3b4962e756693d3a9a6720932cb3901,unassigned
